C0	geo	text	user	location	entities	sentiment	country
10594	California	US	36.1162	-119.6816	2020-02-13	0	0
10595	Massachusetts	US	42.2302	-71.5301	2020-02-13	0	0
10596	Diamond Princess	US	35.4437	139.638	2020-02-13	0	0
10597	Grand Princess	US	37.6489	-122.6655	2020-02-13	0	0
10598	Georgia	US	33.0406	-83.6431	2020-02-13	0	0
10599	Colorado	US	39.0598	-105.3111	2020-02-13	0	0
10600	Florida	US	27.7663	-81.6868	2020-02-13	0	0
10601	New Jersey	US	40.2989	-74.521	2020-02-13	0	0
10602	Oregon	US	44.571999999999996	-122.0709	2020-02-13	0	0
10603	Texas	US	31.0545	-97.5635	2020-02-13	0	0
10604	Illinois	US	40.3495	-88.9861	2020-02-13	0	0
10605	Pennsylvania	US	40.5908	-77.2098	2020-02-13	0	0
10606	Iowa	US	42.0115	-93.2105	2020-02-13	0	0
10607	Maryland	US	39.0639	-76.8021	2020-02-13	0	0
10608	North Carolina	US	35.6301	-79.8064	2020-02-13	0	0
10609	South Carolina	US	33.8569	-80.945	2020-02-13	0	0
10610	Tennessee	US	35.7478	-86.6923	2020-02-13	0	0
10611	Virginia	US	37.7693	-78.17	2020-02-13	0	0
10612	Arizona	US	33.7298	-111.4312	2020-02-13	0	0
10613	Indiana	US	39.8494	-86.2583	2020-02-13	0	0
10614	Kentucky	US	37.6681	-84.6701	2020-02-13	0	0
10615	District of Columbia	US	38.8974	-77.0268	2020-02-13	0	0
10616	Nevada	US	38.3135	-117.0554	2020-02-13	0	0
10617	New Hampshire	US	43.4525	-71.5639	2020-02-13	0	0
10618	Minnesota	US	45.6945	-93.9002	2020-02-13	0	0
10619	Nebraska	US	41.1254	-98.2681	2020-02-13	0	0
10620	Ohio	US	40.3888	-82.7649	2020-02-13	0	0
10621	Rhode Island	US	41.6809	-71.5118	2020-02-13	0	0
10622	Wisconsin	US	44.2685	-89.6165	2020-02-13	0	0
10623	Connecticut	US	41.5978	-72.7554	2020-02-13	0	0
10624	Hawaii	US	21.0943	-157.4983	2020-02-13	0	0
10625	Oklahoma	US	35.5653	-96.9289	2020-02-13	0	0
10626	Utah	US	40.15	-111.8624	2020-02-13	0	0
10627		Burkina Faso	12.2383	-1.5616	2020-02-13	0	0
10628		Vatican City	41.9029	12.4534	2020-02-13	0	0
10629		Mongolia	46.8625	103.8467	2020-02-13	0	0
10630		Panama	8.538	-80.7821	2020-02-13	0	0
10631	Kansas	US	38.5266	-96.7265	2020-02-13	0	0
10632	Louisiana	US	31.1695	-91.8678	2020-02-13	0	0
10633	Missouri	US	38.4561	-92.2884	2020-02-13	0	0
10634	Vermont	US	44.0459	-72.7107	2020-02-13	0	0
10635	Alaska	US	61.3707	-152.4044	2020-02-13	0	0
10636	Arkansas	US	34.9697	-92.3731	2020-02-13	0	0
10637	Delaware	US	39.3185	-75.5071	2020-02-13	0	0
10638	Idaho	US	44.2405	-114.4788	2020-02-13	0	0
10639	Maine	US	44.6939	-69.3819	2020-02-13	0	0
10640	Michigan	US	43.3266	-84.5361	2020-02-13	0	0
10641	Mississippi	US	32.7416	-89.6787	2020-02-13	0	0
10642	Montana	US	46.9219	-110.4544	2020-02-13	0	0
10643	New Mexico	US	34.8405	-106.2485	2020-02-13	0	0
10644	North Dakota	US	47.5289	-99.78399999999999	2020-02-13	0	0
10645	South Dakota	US	44.2998	-99.4388	2020-02-13	0	0
10646	West Virginia	US	38.4912	-80.9545	2020-02-13	0	0
10647	Wyoming	US	42.756	-107.3025	2020-02-13	0	0
10648	Hubei	China	30.9756	112.2707	2020-02-13	48206	1310
10649		Iran	32.0	53.0	2020-02-13	0	0
10650		"Korea	 South"	36.0	128.0	2020-02-13	28
10651	France	France	46.2276	2.2137	2020-02-13	11	0
10652	Guangdong	China	23.3417	113.4244	2020-02-13	1241	2
10653	Henan	China	33.882	113.61399999999999	2020-02-13	1169	10
10654	Zhejiang	China	29.1832	120.0934	2020-02-13	1145	0
10655	Hunan	China	27.6104	111.7088	2020-02-13	968	2
10656	Anhui	China	31.8257	117.2264	2020-02-13	910	5
10657	Jiangxi	China	27.614	115.7221	2020-02-13	872	1
10658	Shandong	China	36.3427	118.1498	2020-02-13	509	2
10659	Diamond Princess	Cruise Ship	35.4437	139.638	2020-02-13	175	0
10660	Jiangsu	China	32.9711	119.455	2020-02-13	570	0
10661	Chongqing	China	30.0572	107.874	2020-02-13	529	4
10662	Sichuan	China	30.6171	102.7103	2020-02-13	451	1
10663	Heilongjiang	China	47.861999999999995	127.7615	2020-02-13	395	9
10664	Denmark	Denmark	56.2639	9.5018	2020-02-13	0	0
10665	Beijing	China	40.1824	116.4142	2020-02-13	366	3
10666	Shanghai	China	31.201999999999998	121.4491	2020-02-13	315	1
10667	Hebei	China	39.549	116.1306	2020-02-13	265	3
10668	Fujian	China	26.0789	117.9874	2020-02-13	279	0
10669	Guangxi	China	23.8298	108.7881	2020-02-13	222	2
10670	Shaanxi	China	35.1917	108.8701	2020-02-13	229	0
10671	Yunnan	China	24.974	101.48700000000001	2020-02-13	156	0
10672	Hainan	China	19.1959	109.7453	2020-02-13	157	4
10673	Guizhou	China	26.8154	106.8748	2020-02-13	135	1
10674	Tianjin	China	39.3054	117.323	2020-02-13	119	3
10675	Shanxi	China	37.5777	112.2922	2020-02-13	126	0
10676	Gansu	China	37.8099	101.0583	2020-02-13	90	2
10677	Hong Kong	China	22.3	114.2	2020-02-13	53	1
10678	Liaoning	China	41.2956	122.6085	2020-02-13	117	1
10679	Jilin	China	43.6661	126.1923	2020-02-13	84	1
10680		Czechia	49.8175	15.472999999999999	2020-02-13	0	0
10681	Xinjiang	China	41.1129	85.2401	2020-02-13	63	1
10682	Inner Mongolia	China	44.0935	113.9448	2020-02-13	61	0
10683	Ningxia	China	37.2692	106.1655	2020-02-13	64	0
10684		Taiwan*	23.7	121.0	2020-02-13	18	0
10685		Vietnam	16.0	108.0	2020-02-13	16	0
10686		Russia	60.0	90.0	2020-02-13	2	0
10687	Qinghai	China	35.7452	95.9956	2020-02-13	18	0
10688	Macau	China	22.1667	113.55	2020-02-13	10	0
10689		Moldova	47.4116	28.3699	2020-02-13	0	0
10690		Bolivia	-16.2902	-63.5887	2020-02-13	0	0
10691	Faroe Islands	Denmark	61.8926	-6.9118	2020-02-13	0	0
10692	St Martin	France	18.0708	-63.0501	2020-02-13	0	0
10693		Honduras	15.2	-86.2419	2020-02-13	0	0
10694	Channel Islands	United Kingdom	49.3723	-2.3644	2020-02-13	0	0
10695	New Brunswick	Canada	46.5653	-66.4619	2020-02-13	0	0
10696	Tibet	China	31.6927	88.0924	2020-02-13	1	0
10697		Congo (Kinshasa)	-4.0383	21.7587	2020-02-13	0	0
10698		Cote d'Ivoire	7.54	-5.5471	2020-02-13	0	0
10699	Saint Barthelemy	France	17.9	-62.8333	2020-02-13	0	0
10700		Jamaica	18.1096	-77.2975	2020-02-13	0	0
10701		Turkey	38.9637	35.2433	2020-02-13	0	0
10702	Gibraltar	United Kingdom	36.1408	-5.3536	2020-02-13	0	0
10703	"Kitsap	 WA"	US	47.6477	-122.6413	2020-02-13	0
10704	"Solano	 CA"	US	38.3105	-121.9018	2020-02-13	0
10705	"Santa Cruz	 CA"	US	37.0454	-121.958	2020-02-13	0
10706	"Napa	 CA"	US	38.5025	-122.2654	2020-02-13	0
10707	"Ventura	 CA"	US	34.3705	-119.1391	2020-02-13	0
10708	"Worcester	 MA"	US	42.4097	-71.8571	2020-02-13	0
10709	"Gwinnett	 GA"	US	33.9191	-84.0167	2020-02-13	0
10710	"DeKalb	 GA"	US	33.7956	-84.2279	2020-02-13	0
10711	"Floyd	 GA"	US	37.5455	-82.7779	2020-02-13	0
10712	"Fayette	 GA"	US	33.4502	-84.4803	2020-02-13	0
10713	"Gregg	 TX"	US	32.4893	-94.8521	2020-02-13	0
10714	"Monmouth	 NJ"	US	40.2589	-74.124	2020-02-13	0
10715	"Burlington	 NJ"	US	40.0712	-74.8649	2020-02-13	0
10716	"Camden	 NJ"	US	39.9259	-75.1196	2020-02-13	0
10717	"Passaic	 NJ"	US	40.8568	-74.1285	2020-02-13	0
10718	"Union	 NJ"	US	40.6976	-74.2632	2020-02-13	0
10719	"Eagle	 CO"	US	39.6553	-106.8287	2020-02-13	0
10720	"Larimer	 CO"	US	40.6956	-105.5943	2020-02-13	0
10721	"Arapahoe	 CO"	US	39.6203	-104.3326	2020-02-13	0
10722	"Gunnison	 CO"	US	38.5458	-106.9253	2020-02-13	0
10723	"Kane	 IL"	US	41.9879	-88.4016	2020-02-13	0
10724	"Monroe	 PA"	US	41.0458	-75.2479	2020-02-13	0
10725	"Philadelphia	 PA"	US	39.9526	-75.1652	2020-02-13	0
10726	"Norfolk	 VA"	US	36.8508	-76.2859	2020-02-13	0
10727	"Arlington	 VA"	US	38.8816	-77.09100000000001	2020-02-13	0
10728	"Spotsylvania	 VA"	US	38.2042	-77.6078	2020-02-13	0
10729	"Loudoun	 VA"	US	39.0768	-77.6536	2020-02-13	0
10730	"Prince George's	 MD"	US	38.7849	-76.8721	2020-02-13	0
10731	"Pottawattamie	 IA"	US	41.3912	-95.4778	2020-02-13	0
10732	"Camden	 NC"	US	34.2465	-80.607	2020-02-13	0
10733	"Pima	 AZ"	US	32.0575	-111.6661	2020-02-13	0
10734	"Noble	 IN"	US	41.4277	-85.355	2020-02-13	0
10735	"Adams	 IN"	US	39.8522	-77.2865	2020-02-13	0
10736	"Boone	 IN"	US	40.0106	-86.4997	2020-02-13	0
10737	"Dane	 WI"	US	43.0186	-89.5498	2020-02-13	0
10738	"Pierce	 WI"	US	44.7509	-92.3814	2020-02-13	0
10739	"Cuyahoga	 OH"	US	41.4339	-81.6758	2020-02-13	0
10740	"Weber	 UT"	US	41.2603	-111.9522	2020-02-13	0
10741	"Bennington County	 VT"	US	43.0279	-73.135	2020-02-13	0
10742	"Carver County	 MN"	US	44.8254	-93.7842	2020-02-13	0
10743	"Charlotte County	 FL"	US	26.8946	-81.9098	2020-02-13	0
10744	"Cherokee County	 GA"	US	34.2515	-84.4803	2020-02-13	0
10745	"Collin County	 TX"	US	33.1795	-96.493	2020-02-13	0
10746	"Jefferson County	 KY"	US	38.1938	-85.6435	2020-02-13	0
10747	"Jefferson Parish	 LA"	US	29.6499	-90.1121	2020-02-13	0
10748	"Shasta County	 CA"	US	40.7909	-121.8474	2020-02-13	0
10749	"Spartanburg County	 SC"	US	34.8606	-81.9535	2020-02-13	0
10750	"Harrison County	 KY"	US	38.4333	-84.3542	2020-02-13	0
10751	"Johnson County	 IA"	US	41.6699	-91.5984	2020-02-13	0
10752	"Berkshire County	 MA"	US	42.3118	-73.1822	2020-02-13	0
10753	"Davidson County	 TN"	US	36.1343	-86.822	2020-02-13	0
10754	"Douglas County	 OR"	US	43.1261	-123.2492	2020-02-13	0
10755	"Fresno County	 CA"	US	36.9859	-119.2321	2020-02-13	0
10756	"Harford County	 MD"	US	39.5839	-76.3637	2020-02-13	0
10757	"Hendricks County	 IN"	US	39.8065	-86.5401	2020-02-13	0
10758	"Hudson County	 NJ"	US	40.7453	-74.0535	2020-02-13	0
10759	"Johnson County	 KS"	US	38.8454	-94.8521	2020-02-13	0
10760	"Kittitas County	 WA"	US	47.175	-120.9319	2020-02-13	0
10761	"Manatee County	 FL"	US	27.4799	-82.3452	2020-02-13	0
10762	"Marion County	 OR"	US	44.8446	-122.5927	2020-02-13	0
10763	"Okaloosa County	 FL"	US	30.5773	-86.6611	2020-02-13	0
10764	"Polk County	 GA"	US	34.0132	-85.1479	2020-02-13	0
10765	"Riverside County	 CA"	US	33.9533	-117.3961	2020-02-13	0
10766	"Shelby County	 TN"	US	35.1269	-89.9253	2020-02-13	0
10767	"St. Louis County	 MO"	US	38.6103	-90.4125	2020-02-13	0
10768	"Suffolk County	 NY"	US	40.9849	-72.6151	2020-02-13	0
10769	"Ulster County	 NY"	US	41.8586	-74.3118	2020-02-13	0
10770	"Volusia County	 FL"	US	29.028000000000002	-81.0755	2020-02-13	0
10771	"Fairfax County	 VA"	US	38.9085	-77.2405	2020-02-13	0
10772	"Rockingham County	 NH"	US	42.9931	-71.0498	2020-02-13	0
10773	"Washington	 D.C."	US	38.9072	-77.0369	2020-02-13	0
10774	"Montgomery County	 PA"	US	40.229	-75.3879	2020-02-13	0
10775	"Alameda County	 CA"	US	37.6017	-121.7195	2020-02-13	0
10776	"Broward County	 FL"	US	26.1901	-80.3659	2020-02-13	0
10777	"Lee County	 FL"	US	26.663	-81.9535	2020-02-13	0
10778	"Pinal County	 AZ"	US	32.8162	-111.2845	2020-02-13	0
10779	"Rockland County	 NY"	US	41.1489	-73.983	2020-02-13	0
10780	"Saratoga County	 NY"	US	43.0324	-73.936	2020-02-13	0
10781	"Charleston County	 SC"	US	32.7957	-79.7848	2020-02-13	0
10782	"Clark County	 WA"	US	45.7466	-122.5194	2020-02-13	0
10783	"Cobb County	 GA"	US	33.8999	-84.5641	2020-02-13	0
10784	"Davis County	 UT"	US	40.9629	-112.0953	2020-02-13	0
10785	"El Paso County	 CO"	US	38.9108	-104.4723	2020-02-13	0
10786	"Honolulu County	 HI"	US	21.307	-157.8584	2020-02-13	0
10787	"Jackson County	 OR "	US	42.3345	-122.7647	2020-02-13	0
10788	"Jefferson County	 WA"	US	47.7425	-123.304	2020-02-13	0
10789	"Kershaw County	 SC"	US	34.3672	-80.5883	2020-02-13	0
10790	"Klamath County	 OR"	US	42.6953	-121.6142	2020-02-13	0
10791	"Madera County	 CA"	US	37.2519	-119.6963	2020-02-13	0
10792	"Pierce County	 WA"	US	47.0676	-122.1295	2020-02-13	0
10793	"Tulsa County	 OK"	US	36.1593	-95.941	2020-02-13	0
10794	"Douglas County	 CO"	US	39.2587	-104.9389	2020-02-13	0
10795	"Providence County	 RI"	US	41.8882	-71.4774	2020-02-13	0
10796	"Chatham County	 NC"	US	35.7211	-79.1781	2020-02-13	0
10797	"Delaware County	 PA"	US	39.9078	-75.3879	2020-02-13	0
10798	"Douglas County	 NE"	US	41.3148	-96.1951	2020-02-13	0
10799	"Fayette County	 KY"	US	38.0606	-84.4803	2020-02-13	0
10800	"Marion County	 IN"	US	39.8362	-86.1752	2020-02-13	0
10801	"Middlesex County	 MA"	US	42.4672	-71.2874	2020-02-13	0
10802	"Nassau County	 NY"	US	40.6546	-73.5594	2020-02-13	0
10803	"Ramsey County	 MN"	US	44.9964	-93.0616	2020-02-13	0
10804	"Washoe County	 NV"	US	40.5608	-119.6035	2020-02-13	0
10805	"Wayne County	 PA"	US	41.6739	-75.2479	2020-02-13	0
10806	"Yolo County	 CA"	US	38.7646	-121.9018	2020-02-13	0
10807	"Santa Clara County	 CA"	US	37.3541	-121.9552	2020-02-13	2
10808	"Clark County	 NV"	US	36.0796	-115.094	2020-02-13	0
10809	"Fort Bend County	 TX"	US	29.5693	-95.8143	2020-02-13	0
10810	"Grant County	 WA"	US	47.1981	-119.3732	2020-02-13	0
10811	"Santa Rosa County	 FL"	US	30.769000000000002	-86.9824	2020-02-13	0
10812	"Williamson County	 TN"	US	35.9179	-86.8622	2020-02-13	0
10813	"New York County	 NY"	US	40.7128	-74.006	2020-02-13	0
10814	"Montgomery County	 MD"	US	39.1547	-77.2405	2020-02-13	0
10815	"Suffolk County	 MA"	US	42.3601	-71.0589	2020-02-13	1
10816	"Denver County	 CO"	US	39.7392	-104.9903	2020-02-13	0
10817	"Summit County	 CO"	US	39.5912	-106.064	2020-02-13	0
10818	"Bergen County	 NJ"	US	40.9263	-74.077	2020-02-13	0
10819	"Harris County	 TX"	US	29.7752	-95.3103	2020-02-13	0
10820	"San Francisco County	 CA"	US	37.7749	-122.4194	2020-02-13	0
10821	"Contra Costa County	 CA"	US	37.8534	-121.9018	2020-02-13	0
10822	"Orange County	 CA"	US	33.7879	-117.8531	2020-02-13	1
10823	"Norfolk County	 MA"	US	42.1767	-71.1449	2020-02-13	0
10824	"Maricopa County	 AZ"	US	33.2918	-112.4291	2020-02-13	1
10825	"Wake County	 NC"	US	35.8032	-78.5661	2020-02-13	0
10826	"Westchester County	 NY"	US	41.122	-73.7949	2020-02-13	0
10827	"Grafton County	 NH"	US	43.9088	-71.82600000000001	2020-02-13	0
10828	"Hillsborough	 FL"	US	27.9904	-82.3018	2020-02-13	0
10829	"Placer County	 CA"	US	39.0916	-120.8039	2020-02-13	0
10830	"San Mateo	 CA"	US	37.563	-122.3255	2020-02-13	0
10831	"Sonoma County	 CA"	US	38.578	-122.9888	2020-02-13	0
10832	"Umatilla	 OR"	US	45.775	-118.7606	2020-02-13	0
10833	"Fulton County	 GA"	US	33.8034	-84.3963	2020-02-13	0
10834	"Washington County	 OR"	US	45.547	-123.1386	2020-02-13	0
10835	"Snohomish County	 WA"	US	48.033	-121.8339	2020-02-13	0
10836	"Humboldt County	 CA"	US	40.745	-123.8695	2020-02-13	0
10837	"Sacramento County	 CA"	US	38.4747	-121.3542	2020-02-13	0
10838	"San Diego County	 CA"	US	32.7157	-117.1611	2020-02-13	2
10839	"San Benito	 CA"	US	36.5761	-120.9876	2020-02-13	2
10840	"Los Angeles	 CA"	US	34.0522	-118.2437	2020-02-13	1
10841	"King County	 WA"	US	47.6062	-122.3321	2020-02-13	1
10842	"Cook County	 IL"	US	41.7377	-87.6976	2020-02-13	2
10843	"Skagit	 WA"	US	48.4242	-121.7114	2020-02-13	0
10844	"Thurston	 WA"	US	46.8646	-122.7696	2020-02-13	0
10845	"Island	 WA"	US	48.1976	-122.5795	2020-02-13	0
10846	"Whatcom	 WA"	US	48.8787	-121.9719	2020-02-13	0
10847	"Marin	 CA"	US	38.0834	-122.7633	2020-02-13	0
10848	"Calaveras	 CA"	US	38.196	-120.6805	2020-02-13	0
10849	"Stanislaus	 CA"	US	37.5091	-120.9876	2020-02-13	0
10850	"San Joaquin	 CA"	US	36.6066	-120.189	2020-02-13	0
10851	"Essex	 MA"	US	42.632	-70.7829	2020-02-13	0
10852	"Charlton	 GA"	US	30.7917	-82.0843	2020-02-13	0
10853	"Collier	 FL"	US	26.07	-81.4279	2020-02-13	0
10854	"Pinellas	 FL"	US	27.8764	-82.7779	2020-02-13	0
10855	"Alachua	 FL"	US	29.7938	-82.4944	2020-02-13	0
10856	"Nassau	 FL"	US	30.5927	-81.8224	2020-02-13	0
10857	"Pasco	 FL"	US	28.3232	-82.4319	2020-02-13	0
10858	"Dallas	 TX"	US	32.7767	-96.79700000000001	2020-02-13	0
10859	"Tarrant	 TX"	US	32.7732	-97.3517	2020-02-13	0
10860	"Montgomery	 TX"	US	30.3883	-95.6963	2020-02-13	0
10861	"Middlesex	 NJ"	US	40.5726	-74.4927	2020-02-13	0
10862	"Jefferson	 CO"	US	39.58	-105.2663	2020-02-13	0
10863	"Multnomah	 OR"	US	45.5146	-122.5863	2020-02-13	0
10864	"Polk	 OR"	US	44.9267	-123.4919	2020-02-13	0
10865	"Deschutes	 OR"	US	43.8325	-121.2617	2020-02-13	0
10866	"McHenry	 IL"	US	42.3334	-88.2668	2020-02-13	0
10867	"Lake	 IL"	US	42.3689	-87.8272	2020-02-13	0
10868	"Bucks	 PA"	US	40.4108	-75.2479	2020-02-13	0
10869	"Hanover	 VA"	US	37.7772	-77.5161	2020-02-13	0
10870	"Lancaster	 SC"	US	34.7253	-80.6771	2020-02-13	0
10871	"Sullivan	 TN"	US	36.4933	-82.3452	2020-02-13	0
10872	"Johnson	 IN"	US	39.4638	-86.1345	2020-02-13	0
10873	"Howard	 IN"	US	40.4483	-86.1345	2020-02-13	0
10874	"St. Joseph	 IN"	US	41.6228	-86.3377	2020-02-13	0
10875	"Knox	 NE"	US	42.6712	-97.8722	2020-02-13	0
10876	"Stark	 OH"	US	40.8685	-81.2519	2020-02-13	0
10877	"Anoka	 MN"	US	45.3293	-93.2197	2020-02-13	0
10878	"Olmsted	 MN"	US	43.9952	-92.3814	2020-02-13	0
10879	"Summit	 UT"	US	40.8298	-110.9984	2020-02-13	0
10880	"Fairfield	 CT"	US	41.256	-73.3709	2020-02-13	0
10881	"Litchfield	 CT"	US	41.7866	-73.2765	2020-02-13	0
10882	"Orleans	 LA"	US	29.9511	-90.0715	2020-02-13	0
10883	"Pennington	 SD"	US	43.8901	-102.2548	2020-02-13	0
10884	"Beadle	 SD"	US	44.4797	-98.2213	2020-02-13	0
10885	"Charles Mix	 SD"	US	43.0985	-98.3965	2020-02-13	0
10886	"Davison	 SD"	US	43.7242	-98.2213	2020-02-13	0
10887	"Minnehaha	 SD"	US	43.6632	-96.8351	2020-02-13	0
10888	"Bon Homme	 SD"	US	42.9815	-97.8722	2020-02-13	0
10889	"Socorro	 NM"	US	33.8837	-106.7235	2020-02-13	0
10890	"Bernalillo	 NM"	US	35.0178	-106.6291	2020-02-13	0
10891	"Oakland	 MI"	US	42.5922	-83.3362	2020-02-13	0
10892	"Wayne	 MI"	US	42.2791	-83.3362	2020-02-13	0
10893	"New Castle	 DE"	US	39.5393	-75.6674	2020-02-13	0
10894		Cuba	22.0	-80.0	2020-02-13	0	0
10895		Guyana	5.0	-58.75	2020-02-13	0	0
10896	Australian Capital Territory	Australia	-35.4735	149.0124	2020-02-13	0	0
10897	United Kingdom	United Kingdom	55.3781	-3.4360000000000004	2020-02-13	9	0
10898		Kazakhstan	48.0196	66.9237	2020-02-13	0	0
10899	French Polynesia	France	-17.6797	149.4068	2020-02-13	0	0
10900	Manitoba	Canada	53.7609	-98.8139	2020-02-13	0	0
10901	Saskatchewan	Canada	52.9399	-106.4509	2020-02-13	0	0
10902		Ethiopia	9.145	40.4897	2020-02-13	0	0
10903		Sudan	12.8628	30.2176	2020-02-13	0	0
10904		Guinea	9.9456	-9.6966	2020-02-13	0	0
10905	Grand Princess	Canada	37.6489	-122.6655	2020-02-13	0	0
10906		Kenya	-0.0236	37.9062	2020-02-13	0	0
10907		Antigua and Barbuda	17.0608	-61.7964	2020-02-13	0	0
10908	Alabama	US	32.3182	-86.9023	2020-02-13	0	0
10909		Uruguay	-32.5228	-55.7658	2020-02-13	0	0
10910		Ghana	7.9465	-1.0232	2020-02-13	0	0
10911	Puerto Rico	US	18.2208	-66.5901	2020-02-13	0	0
10912		Namibia	-22.9576	18.4904	2020-02-13	0	0
10913		Seychelles	-4.6796	55.492	2020-02-13	0	0
10914		Trinidad and Tobago	10.6918	-61.2225	2020-02-13	0	0
10915		Venezuela	6.4238	-66.5897	2020-02-13	0	0
10916		Eswatini	-26.5225	31.4659	2020-02-13	0	0
10917		Gabon	-0.8037	11.6094	2020-02-13	0	0
10918		Guatemala	15.7835	-90.2308	2020-02-13	0	0
10919		Mauritania	21.0079	10.9408	2020-02-13	0	0
10920		Rwanda	-1.9403	29.8739	2020-02-13	0	0
10921		Saint Lucia	13.9094	-60.9789	2020-02-13	0	0
10922		Saint Vincent and the Grenadines	12.9843	-61.2872	2020-02-13	0	0
10923		Suriname	3.9193	-56.0278	2020-02-13	0	0
10924	French Guiana	France	3.9339	-53.1258	2020-02-13	0	0
10925	Guam	US	13.4443	144.7937	2020-02-13	0	0
10926		Kosovo	42.6026	20.903000000000002	2020-02-13	0	0
10927	Newfoundland and Labrador	Canada	53.1355	-57.6604	2020-02-13	0	0
10928	Prince Edward Island	Canada	46.5107	-63.4168	2020-02-13	0	0
10929		Central African Republic	6.6111	20.9394	2020-02-13	0	0
10930		Congo (Brazzaville)	-4.0383	21.7587	2020-02-13	0	0
10931		Equatorial Guinea	1.5	10.0	2020-02-13	0	0
10932	Mayotte	France	-12.8275	45.1662	2020-02-13	0	0
10933		Uzbekistan	41.3775	64.5853	2020-02-13	0	0
10934	Netherlands	Netherlands	52.1326	5.2913	2020-02-13	0	0
10935	Nova Scotia	Canada	44.681999999999995	-63.7443	2020-02-13	0	0
10936	Guadeloupe	France	16.25	-61.5833	2020-02-13	0	0
10937		Benin	9.3077	2.3158	2020-02-13	0	0
10938		Liberia	6.4281	-9.4295	2020-02-13	0	0
10939	Curacao	Netherlands	12.1696	-68.99	2020-02-13	0	0
10940		Somalia	5.1521	46.1996	2020-02-13	0	0
10941		Tanzania	-6.369	34.8888	2020-02-13	0	0
10942	Virgin Islands	US	18.3358	-64.8963	2020-02-13	0	0
10943	Cayman Islands	United Kingdom	19.3133	-81.2546	2020-02-13	0	0
10944	Reunion	France	-21.1351	55.2471	2020-02-13	0	0
10945		Barbados	13.1939	-59.5432	2020-02-13	0	0
10946		Montenegro	42.5	19.3	2020-02-13	0	0
10947		Kyrgyzstan	41.2044	74.7661	2020-02-13	0	0
10948		Mauritius	-20.2	57.5	2020-02-13	0	0
10949	Aruba	Netherlands	12.5186	-70.0358	2020-02-13	0	0
10950		Zambia	-15.4167	28.2833	2020-02-13	0	0
10951		Djibouti	11.8251	42.5903	2020-02-13	0	0
10952		"Gambia	 The"	13.4432	-15.3101	2020-02-13	0
10953	Montserrat	United Kingdom	16.7425	-62.1874	2020-02-13	0	0
10954		"Bahamas	 The"	25.0343	-77.3963	2020-02-13	0
10955	Greenland	Denmark	71.7069	-42.6043	2020-02-13	0	0
10956	New Caledonia	France	-20.9043	165.618	2020-02-13	0	0
10957	Bermuda	United Kingdom	32.3078	-64.7505	2020-02-13	0	0
10958		Chad	15.4542	18.7322	2020-02-13	0	0
10959		El Salvador	13.7942	-88.8965	2020-02-13	0	0
10960		Fiji	-17.7134	178.065	2020-02-13	0	0
10961		Nicaragua	12.8654	-85.2072	2020-02-13	0	0
10962		Madagascar	-18.7669	46.8691	2020-02-13	0	0
10963		Haiti	18.9712	-72.2852	2020-02-13	0	0
10964		Angola	-11.2027	17.8739	2020-02-13	0	0
10965		Cabo Verde	16.5388	-23.0418	2020-02-13	0	0
10966	Sint Maarten	Netherlands	18.0425	-63.0548	2020-02-13	0	0
10967		Niger	17.6078	8.0817	2020-02-13	0	0
10968		Papua New Guinea	-6.315	143.9555	2020-02-13	0	0
10969	Isle of Man	United Kingdom	54.2361	-4.5481	2020-02-13	0	0
10970		Zimbabwe	-20.0	30.0	2020-02-13	0	0
10971		Thailand	15.0	101.0	2020-02-14	33	0
10972		Japan	36.0	138.0	2020-02-14	29	1
10973		Singapore	1.2833	103.8333	2020-02-14	67	0
10974		Nepal	28.1667	84.25	2020-02-14	1	0
10975		Malaysia	2.5	112.5	2020-02-14	19	0
10976	British Columbia	Canada	49.2827	-123.1207	2020-02-14	4	0
10977	New South Wales	Australia	-33.8688	151.2093	2020-02-14	4	0
10978	Victoria	Australia	-37.8136	144.9631	2020-02-14	4	0
10979	Queensland	Australia	-28.0167	153.4	2020-02-14	5	0
10980		Cambodia	11.55	104.9167	2020-02-14	1	0
10981		Sri Lanka	7.0	81.0	2020-02-14	1	0
10982		Germany	51.0	9.0	2020-02-14	16	0
10983		Finland	64.0	26.0	2020-02-14	1	0
10984		United Arab Emirates	24.0	54.0	2020-02-14	8	0
10985		Philippines	13.0	122.0	2020-02-14	3	1
10986		India	21.0	78.0	2020-02-14	3	0
10987		Italy	43.0	12.0	2020-02-14	3	0
10988		Sweden	63.0	16.0	2020-02-14	1	0
10989		Spain	40.0	-4.0	2020-02-14	2	0
10990	South Australia	Australia	-34.9285	138.6007	2020-02-14	2	0
10991		Belgium	50.8333	4.0	2020-02-14	1	0
10992		Egypt	26.0	30.0	2020-02-14	1	0
10993	From Diamond Princess	Australia	35.4437	139.638	2020-02-14	0	0
10994		Lebanon	33.8547	35.8623	2020-02-14	0	0
10995		Iraq	33.0	44.0	2020-02-14	0	0
10996		Oman	21.0	57.0	2020-02-14	0	0
10997		Afghanistan	33.0	65.0	2020-02-14	0	0
10998		Bahrain	26.0275	50.55	2020-02-14	0	0
10999		Kuwait	29.5	47.75	2020-02-14	0	0
11000		Algeria	28.0339	1.6596	2020-02-14	0	0
11001		Croatia	45.1	15.2	2020-02-14	0	0
